,link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,bairro,latitude,longitude,região
39,https://www.quintoandar.com.br/imovel/893460329/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,210.0,0.0,0.0,2,44,1,1,4° a 7° andar,Sem mobília,parque das cachoeiras campinas,-22.9525023,-47.0257819,1
40,https://www.quintoandar.com.br/imovel/894449262/comprar/apartamento-3-quartos-jardim-myrian-moreira-da-costa-campinas,325.0,523.0,114.0,3,64,1,2,Até 3° andar,Sem mobília,jardim myrian moreira da costa campinas,-22.8126252,-47.0272552,2
41,https://www.quintoandar.com.br/imovel/894328066/comprar/apartamento-2-quartos-vila-industrial-campinas,330.0,890.0,74.0,2,66,2,2,4° a 7° andar,Sem mobília,vila industrial campinas,-22.9112244,-47.0711741,2
42,https://www.quintoandar.com.br/imovel/893291731/comprar/apartamento-2-quartos-vila-ipe-campinas,314.0,350.0,25.0,2,50,1,1,Até 3° andar,Mobiliado,vila ipe campinas,-22.946163,-47.045975,1
43,https://www.quintoandar.com.br/imovel/893235401/comprar/apartamento-2-quartos-ponte-preta-campinas,330.0,380.0,84.0,2,63,1,2,Até 3° andar,Sem mobília,ponte preta campinas,-22.9166388,-47.052894,2
44,https://www.quintoandar.com.br/imovel/893717170/comprar/apartamento-2-quartos-jardim-do-lago-campinas,240.0,284.0,46.0,2,50,1,1,8° a 11° andar,Sem mobília,jardim do lago campinas,-22.9356397,-47.0856408,0
45,https://www.quintoandar.com.br/imovel/894415211/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,329.9,468.0,61.0,3,68,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9305711,-47.0570666,1
46,https://www.quintoandar.com.br/imovel/893334319/comprar/apartamento-2-quartos-jardim-centenario-campinas,212.0,230.0,25.0,2,45,1,1,Até 3° andar,Sem mobília,jardim centenario campinas,-22.9417964,-47.0246382,1
47,https://www.quintoandar.com.br/imovel/894358715/comprar/apartamento-2-quartos-vila-saturnia-campinas,265.0,420.0,11.0,2,48,1,1,Até 3° andar,Sem mobília,vila saturnia campinas,-22.914304,-47.0800217,2
48,https://www.quintoandar.com.br/imovel/893792614/comprar/apartamento-2-quartos-jardim-amazonas-campinas,260.0,382.0,46.0,2,54,1,1,Até 3° andar,Sem mobília,jardim amazonas campinas,-22.9432596,-47.0391115,1
49,https://www.quintoandar.com.br/imovel/893387430/comprar/apartamento-2-quartos-parque-italia-campinas,300.0,560.0,30.0,2,47,1,1,8° a 11° andar,Sem mobília,parque italia campinas,-22.9183088,-47.0684525,2
50,https://www.quintoandar.com.br/imovel/894458080/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,320.0,390.0,14.0,2,55,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9304653,-47.0602217,1
51,https://www.quintoandar.com.br/imovel/894409990/comprar/apartamento-2-quartos-parque-da-figueira-campinas,310.0,450.0,25.0,2,65,1,1,Até 3° andar,Sem mobília,parque da figueira campinas,-22.9511954,-47.0608229,1
52,https://www.quintoandar.com.br/imovel/893560506/comprar/apartamento-3-quartos-taquaral-campinas,380.0,500.0,0.0,3,77,1,2,4° a 7° andar,Sem mobília,taquaral campinas,-22.8794977,-47.0443955,2
53,https://www.quintoandar.com.br/imovel/894443050/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,305.0,400.0,84.0,3,60,1,2,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.930534,-47.0571236,1
54,https://www.quintoandar.com.br/imovel/894436375/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,200.0,306.0,0.0,2,45,1,1,Até 3° andar,Sem mobília,jardim nova europa campinas,-22.9335889,-47.0593284,1
55,https://www.quintoandar.com.br/imovel/894387205/comprar/apartamento-2-quartos-vila-nova-campinas,330.0,700.0,94.0,2,70,1,1,4° a 7° andar,Sem mobília,vila nova campinas,-22.881927,-47.0672199,2
56,https://www.quintoandar.com.br/imovel/893600763/comprar/apartamento-2-quartos-cambui-campinas,355.0,380.0,107.0,2,65,1,1,Até 3° andar,Sem mobília,cambui campinas,-22.889673,-47.0483625,2
57,https://www.quintoandar.com.br/imovel/894401110/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,255.0,300.0,0.0,2,49,1,1,Até 3° andar,Mobiliado,jardim nova europa campinas,-22.9351007,-47.0598796,1
58,https://www.quintoandar.com.br/imovel/894428857/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,161.0,380.0,15.0,2,51708,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9484457,-47.12324,0
59,https://www.quintoandar.com.br/imovel/894048651/comprar/apartamento-2-quartos-parque-residencial-vila-uniao-campinas,150.0,320.0,17.0,2,57,1,1,Até 3° andar,Sem mobília,parque residencial vila uniao campinas,-22.9458157,-47.1226038,0
60,https://www.quintoandar.com.br/imovel/894429700/comprar/apartamento-3-quartos-ponte-preta-campinas,355.0,886.0,122.0,3,92,1,2,4° a 7° andar,Sem mobília,ponte preta campinas,-22.9153683,-47.0558312,2
61,https://www.quintoandar.com.br/imovel/894388344/comprar/apartamento-2-quartos-fundacao-da-casa-popular-campinas,265.0,350.0,9.0,2,43,1,1,Até 3° andar,Sem mobília,fundacao da casa popular campinas,-22.9158333,-47.0848041,0
62,https://www.quintoandar.com.br/imovel/894094150/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,280.0,400.0,13.0,2,56,1,2,4° a 7° andar,Sem mobília,jardim nova europa campinas,-22.9335356,-47.0601105,1
63,https://www.quintoandar.com.br/imovel/892827128/comprar/apartamento-2-quartos-jardim-dom-vieira-campinas,280.0,570.0,23.0,2,50,1,1,12° a 15° andar,Mobiliado,jardim dom vieira campinas,-22.9199546,-47.068544,2
64,https://www.quintoandar.com.br/imovel/893760077/comprar/apartamento-2-quartos-vila-ipe-campinas,265.0,505.0,0.0,2,50,1,1,Até 3° andar,Mobiliado,vila ipe campinas,-22.9469425,-47.0424161,1
