link,valor,condominio,iptu,quartos,tamanho,vagas,banheiros,andar,mobilia,localização
https://www.quintoandar.com.br/imovel/892793454/comprar/apartamento-2-quartos-vila-saturnia-campinas,370.0,437.0,12x R$ 68,2.0,47.0,1.0,1.0,12° a 15° andar,Sem mobília,"22.9142303,-47.0803555"
https://www.quintoandar.com.br/imovel/893995533/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,390.0,600.0,12x R$ 108,2.0,64.0,1.0,2.0,8° a 11° andar,Mobiliado,"22.9168483,-47.0616663"
https://www.quintoandar.com.br/imovel/892844226/comprar/apartamento-2-quartos-parque-italia-campinas,265.0,399.0,12x R$ 25,2.0,55.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9182221,-47.0679312"
https://www.quintoandar.com.br/imovel/894409017/comprar/apartamento-2-quartos-vila-saturnia-campinas,400.0,344.0,12x R$ 8,2.0,56.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9142886,-47.0806206"
https://www.quintoandar.com.br/imovel/893751793/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,225.0,350.0,12x R$ 50,2.0,51.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.9477895,-47.087812"
https://www.quintoandar.com.br/imovel/894436034/comprar/apartamento-2-quartos-loteamento-country-ville-campinas,190.0,300.0,12x R$ 25,2.0,64.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9492851,-47.0965485"
https://www.quintoandar.com.br/imovel/894196903/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,230.0,350.0,12x R$ 44,2.0,67.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9284466,-47.0947507"
https://www.quintoandar.com.br/imovel/894424571/comprar/apartamento-2-quartos-jardim-sao-vicente-campinas,236.2,498.0,12x R$ 60,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9428553,-47.0320321"
https://www.quintoandar.com.br/imovel/894434610/comprar/apartamento-3-quartos-jardim-do-vovo-campinas,260.0,570.0,12x R$ 60,3.0,76.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9019915,-47.1034776"
https://www.quintoandar.com.br/imovel/893509786/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,230.0,250.0,12x R$ 0,2.0,44.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9532858,-47.0271275"
https://www.quintoandar.com.br/imovel/894292081/comprar/apartamento-2-quartos-jardim-do-lago-campinas,250.0,300.0,12x R$ 67,2.0,48.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9354499,-47.0861823"
https://www.quintoandar.com.br/imovel/893225934/comprar/apartamento-3-quartos-jardim-garcia-campinas,260.0,490.0,12x R$ 56,3.0,70.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9062244,-47.1109763"
https://www.quintoandar.com.br/imovel/894282849/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,250.0,740.0,12x R$ 53,2.0,66.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9129305,-47.0785671"
https://www.quintoandar.com.br/imovel/894164200/comprar/apartamento-2-quartos-vila-industrial-campinas-campinas,375.0,420.0,12x R$ 0,2.0,60.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9110704,-47.0616003"
https://www.quintoandar.com.br/imovel/894161766/comprar/apartamento-2-quartos-bonfim-campinas,375.0,320.0,12x R$ 90,2.0,57.0,1.0,2.0,8° a 11° andar,Sem mobília,"22.9016106,-47.0772544"
https://www.quintoandar.com.br/imovel/893972659/comprar/apartamento-2-quartos-jardim-antonio-von-zuben-campinas,254.0,250.0,12x R$ 21,2.0,51.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9517248,-47.0257161"
https://www.quintoandar.com.br/imovel/894450655/comprar/apartamento-2-quartos-jardim-garcia-campinas,260.0,310.0,12x R$ 0,2.0,43.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9103342,-47.1089132"
https://www.quintoandar.com.br/imovel/893551446/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,280.0,330.0,12x R$ 42,2.0,51.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9304843,-47.0571426"
https://www.quintoandar.com.br/imovel/894383567/comprar/apartamento-3-quartos-vila-jequitibas-campinas,398.0,746.0,12x R$ 66,3.0,116.0,1.0,2.0,8° a 11° andar,Sem mobília,"22.9107219,-47.0486681"
https://www.quintoandar.com.br/imovel/894268938/comprar/apartamento-3-quartos-vila-anhanguera-campinas,365.0,670.0,12x R$ 69,3.0,40.0,1.0,2.0,Até 3° andar,Sem mobília,"l=-22.91794,-47.086915"
https://www.quintoandar.com.br/imovel/892970800/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,206.0,360.0,12x R$ 34,2.0,52.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9461274,-47.0570953"
https://www.quintoandar.com.br/imovel/894421883/comprar/apartamento-2-quartos-botafogo-campinas,220.0,650.0,12x R$ 25,2.0,51.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9015451,-47.0640755"
https://www.quintoandar.com.br/imovel/893450536/comprar/apartamento-3-quartos-jardim-brasil-campinas,350.0,770.0,12x R$ 80,3.0,97.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.8826741,-47.0658843"
https://www.quintoandar.com.br/imovel/894148455/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,240.0,420.0,12x R$ 43,2.0,47.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9521389,-47.0251811"
https://www.quintoandar.com.br/imovel/894268577/comprar/apartamento-2-quartos-vila-industrial-campinas,320.0,390.0,12x R$ 72,2.0,75.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9125884,-47.0793349"
https://www.quintoandar.com.br/imovel/894394637/comprar/apartamento-2-quartos-botafogo-campinas,280.0,600.0,12x R$ 80,2.0,66.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.8991082,-47.075653"
https://www.quintoandar.com.br/imovel/894429176/comprar/apartamento-2-quartos-bonfim-campinas,310.0,260.0,12x R$ 38,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9017004,-47.0777236"
https://www.quintoandar.com.br/imovel/894375043/comprar/apartamento-2-quartos-jardim-ipaussurama-campinas,286.2,360.0,12x R$ 0,2.0,41.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9177542,-47.1180776"
https://www.quintoandar.com.br/imovel/894461837/comprar/apartamento-3-quartos-jardim-dos-oliveiras-campinas,260.0,408.0,12x R$ 51,3.0,61.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9412425,-47.0430895"
https://www.quintoandar.com.br/imovel/893680442/comprar/apartamento-2-quartos-sao-bernardo-campinas,260.0,472.0,12x R$ 84,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.9265012,-47.073392"
https://www.quintoandar.com.br/imovel/894370550/comprar/apartamento-3-quartos-jardim-das-bandeiras-campinas,270.0,464.0,12x R$ 75,3.0,74.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9508307,-47.0886159"
https://www.quintoandar.com.br/imovel/893286325/comprar/apartamento-2-quartos-parque-brasilia-campinas,360.4,574.0,12x R$ 88,2.0,66.0,1.0,2.0,4° a 7° andar,Sem mobília,"=-22.88072,-47.0278065"
https://www.quintoandar.com.br/imovel/894460816/comprar/apartamento-3-quartos-vila-castelo-branco-campinas,265.0,640.0,12x R$ 0,3.0,70.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9151344,-47.1050987"
https://www.quintoandar.com.br/imovel/892830233/comprar/apartamento-3-quartos-guarani-campinas,398.0,650.0,12x R$ 155,3.0,97.0,1.0,2.0,Até 3° andar,Mobiliado,"22.9083247,-47.0446847"
https://www.quintoandar.com.br/imovel/894460808/comprar/apartamento-2-quartos-vila-castelo-branco-campinas,250.0,550.0,12x R$ 100,2.0,57.0,1.0,1.0,4° a 7° andar,Mobiliado,"22.9156989,-47.1044727"
https://www.quintoandar.com.br/imovel/894416950/comprar/apartamento-3-quartos-vila-joao-jorge-campinas,392.0,450.0,12x R$ 90,3.0,72.0,2.0,2.0,Até 3° andar,Sem mobília,"22.9170141,-47.0586487"
https://www.quintoandar.com.br/imovel/892973086/comprar/apartamento-3-quartos-jardim-dos-oliveiras-campinas,290.0,500.0,12x R$ 42,3.0,75.0,1.0,1.0,Até 3° andar,Sem mobília,"-22.941234,-47.0431199"
https://www.quintoandar.com.br/imovel/893505339/comprar/apartamento-2-quartos-centro-campinas,320.0,620.0,12x R$ 96,2.0,108.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9072251,-47.0574277"
https://www.quintoandar.com.br/imovel/894324901/comprar/apartamento-2-quartos-jardim-chapadao-campinas,385.0,600.0,12x R$ 100,2.0,75.0,1.0,2.0,Até 3° andar,Sem mobília,"22.8977389,-47.0907201"
https://www.quintoandar.com.br/imovel/893279805/comprar/apartamento-2-quartos-jardim-antonio-von-zuben-campinas,250.0,350.0,12x R$ 51,2.0,56.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9513723,-47.0251652"
https://www.quintoandar.com.br/imovel/894383980/comprar/apartamento-2-quartos-jardim-anton-von-zuben-campinas,250.0,430.0,12x R$ 0,2.0,63.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9521389,-47.0251811"
https://www.quintoandar.com.br/imovel/893494082/comprar/apartamento-3-quartos-vila-santana-campinas,310.0,450.0,12x R$ 100,3.0,90.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.9246069,-47.070962"
https://www.quintoandar.com.br/imovel/894435283/comprar/apartamento-2-quartos-bonfim-campinas,320.0,650.0,12x R$ 87,2.0,77.0,1.0,2.0,Até 3° andar,Sem mobília,"22.8981369,-47.0799037"
https://www.quintoandar.com.br/imovel/894422755/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,375.0,420.0,12x R$ 60,2.0,77.0,2.0,2.0,4° a 7° andar,Sem mobília,"22.9351007,-47.0598796"
https://www.quintoandar.com.br/imovel/893947697/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,210.0,278.0,12x R$ 25,2.0,44.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9541696,-47.0837177"
https://www.quintoandar.com.br/imovel/894347750/comprar/apartamento-3-quartos-jardim-sao-bento-campinas,330.0,650.0,12x R$ 75,3.0,74.0,1.0,2.0,4° a 7° andar,Sem mobília,"22.9107224,-47.0941611"
https://www.quintoandar.com.br/imovel/894377245/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,240.0,364.0,12x R$ 56,2.0,49.0,1.0,1.0,8° a 11° andar,Mobiliado,"22.9480604,-47.0867268"
https://www.quintoandar.com.br/imovel/894437365/comprar/apartamento-2-quartos-jardim-santa-amalia-campinas,350.0,279.0,12x R$ 67,2.0,55.0,1.0,1.0,12° a 15° andar,Sem mobília,"-22.9364667,-47.096343"
https://www.quintoandar.com.br/imovel/893749169/comprar/apartamento-2-quartos-centro-campinas,330.0,770.0,12x R$ 108,2.0,70.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9045857,-47.0359052"
https://www.quintoandar.com.br/imovel/894461065/comprar/apartamento-2-quartos-vila-faustina-ii-campinas,280.0,600.0,12x R$ 45,2.0,55.0,1.0,1.0,12° a 15° andar,Sem mobília,"22.9524243,-47.0221642"
https://www.quintoandar.com.br/imovel/894426932/comprar/apartamento-2-quartos-ponte-preta-campinas,350.0,600.0,12x R$ 122,2.0,76.0,1.0,2.0,12° a 15° andar,Sem mobília,"22.9184003,-47.0542157"
https://www.quintoandar.com.br/imovel/893492390/comprar/apartamento-2-quartos-vila-joao-jorge-campinas,274.0,395.0,12x R$ 58,2.0,56.0,2.0,1.0,Até 3° andar,Sem mobília,"22.9169426,-47.0585871"
https://www.quintoandar.com.br/imovel/894234579/comprar/apartamento-2-quartos-jardim-bela-vista-campinas,210.0,380.0,12x R$ 16,2.0,53.0,2.0,1.0,4° a 7° andar,Sem mobília,"22.8813073,-47.0399337"
https://www.quintoandar.com.br/imovel/893275632/comprar/apartamento-2-quartos-vila-industrial-campinas,250.0,340.0,12x R$ 19,2.0,48.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.912504,-47.0839438"
https://www.quintoandar.com.br/imovel/894382491/comprar/apartamento-2-quartos-parque-sao-quirino-campinas,400.0,0.0,12x R$ 87,2.0,70.0,1.0,2.0,Até 3° andar,Sem mobília,"22.8627946,-47.0428534"
https://www.quintoandar.com.br/imovel/894448570/comprar/apartamento-2-quartos-vila-marieta-campinas,235.0,430.0,12x R$ 51,2.0,66.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.9296163,-47.053281"
https://www.quintoandar.com.br/imovel/894268639/comprar/apartamento-2-quartos-villa-garden-campinas,320.0,320.0,12x R$ 0,2.0,50.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.9204298,-47.0806682"
https://www.quintoandar.com.br/imovel/894312051/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,320.0,485.0,12x R$ 48,3.0,64.0,1.0,2.0,4° a 7° andar,Sem mobília,"-22.9351782,-47.058264"
https://www.quintoandar.com.br/imovel/893779331/comprar/apartamento-3-quartos-jardim-nova-europa-campinas,400.0,467.0,12x R$ 118,3.0,122.0,1.0,3.0,4° a 7° andar,Sem mobília,"-22.930534,-47.0571236"
https://www.quintoandar.com.br/imovel/893450418/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,270.0,0.0,12x R$ 0,2.0,48.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9527918,-47.0258218"
https://www.quintoandar.com.br/imovel/894439605/comprar/apartamento-2-quartos-parque-jambeiro-campinas,270.0,364.0,12x R$ 45,2.0,50.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9523307,-47.0502248"
https://www.quintoandar.com.br/imovel/894439199/comprar/apartamento-2-quartos-bosque-campinas,400.0,819.0,12x R$ 43,2.0,89.0,1.0,1.0,8° a 11° andar,Sem mobília,"-22.9100825,-47.055326"
https://www.quintoandar.com.br/imovel/894381608/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,210.0,375.0,12x R$ 27,2.0,52.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9545034,-47.0571795"
https://www.quintoandar.com.br/imovel/894369703/comprar/apartamento-2-quartos-botafogo-campinas,355.0,928.0,12x R$ 142,2.0,105.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9010405,-47.0671163"
https://www.quintoandar.com.br/imovel/894381400/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,295.0,555.0,12x R$ 55,2.0,54.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9480604,-47.0867268"
https://www.quintoandar.com.br/imovel/892954928/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,290.0,246.0,12x R$ 96,2.0,54.0,1.0,1.0,8° a 11° andar,Sem mobília,"-22.948215,-47.0869352"
https://www.quintoandar.com.br/imovel/893444480/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,310.0,400.0,12x R$ 47,2.0,70.0,1.0,1.0,Até 3° andar,Sem mobília,"=-22.93591,-47.0659561"
https://www.quintoandar.com.br/imovel/894455980/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,270.0,306.0,12x R$ 13,2.0,52.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9366051,-47.0620465"
https://www.quintoandar.com.br/imovel/892904902/comprar/apartamento-3-quartos-jardim-flamboyant-campinas,395.0,805.0,12x R$ 80,3.0,121.0,1.0,2.0,Até 3° andar,Sem mobília,"22.8882406,-47.0321455"
https://www.quintoandar.com.br/imovel/894409636/comprar/apartamento-2-quartos-parque-das-cachoeiras-campinas,279.0,234.0,12x R$ 23,2.0,47.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.9524228,-47.025735"
https://www.quintoandar.com.br/imovel/893555670/comprar/apartamento-2-quartos-jardim-pauliceia-campinas,390.0,550.0,12x R$ 88,2.0,75.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9176332,-47.0998207"
https://www.quintoandar.com.br/imovel/894413185/comprar/apartamento-2-quartos-jardim-boa-esperanca-campinas,260.0,354.0,12x R$ 77,2.0,88.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8770444,-47.0265865"
https://www.quintoandar.com.br/imovel/893682520/comprar/apartamento-2-quartos-jardim-paraiso-campinas,270.0,460.0,12x R$ 52,2.0,56.0,1.0,1.0,4° a 7° andar,Sem mobília,"-22.907803,-47.0440639"
https://www.quintoandar.com.br/imovel/894393280/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,205.0,314.0,12x R$ 27,2.0,51.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9554868,-47.0584491"
https://www.quintoandar.com.br/imovel/894429062/comprar/apartamento-2-quartos-parque-italia-campinas,370.0,0.0,12x R$ 33,2.0,80.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9194929,-47.0687765"
https://www.quintoandar.com.br/imovel/894429377/comprar/apartamento-2-quartos-jardim-campos-eliseos-campinas,250.0,400.0,12x R$ 26,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9289134,-47.0958809"
https://www.quintoandar.com.br/imovel/894427144/comprar/apartamento-2-quartos-jardim-das-bandeiras-campinas,220.0,370.0,12x R$ 45,2.0,55.0,1.0,1.0,Até 3° andar,Sem mobília,"aps?q&layer=c&cbll=0,0"
https://www.quintoandar.com.br/imovel/894162802/comprar/apartamento-2-quartos-sao-bernardo-campinas,295.0,300.0,12x R$ 37,2.0,92.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9265346,-47.0765706"
https://www.quintoandar.com.br/imovel/893391952/comprar/apartamento-2-quartos-bosque-campinas,330.0,809.0,12x R$ 77,2.0,81.0,1.0,2.0,Até 3° andar,Mobiliado,"=-22.911406,-47.054743"
https://www.quintoandar.com.br/imovel/893166774/comprar/apartamento-2-quartos-vila-campos-sales-campinas,210.0,250.0,12x R$ 22,2.0,45.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9556081,-47.0571727"
https://www.quintoandar.com.br/imovel/894397237/comprar/apartamento-2-quartos-jardim-do-lago-continuacao-campinas,225.0,336.0,12x R$ 27,2.0,45.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9530957,-47.0833018"
https://www.quintoandar.com.br/imovel/893392091/comprar/apartamento-3-quartos-mansoes-santo-antonio-campinas,400.0,808.0,12x R$ 65,3.0,78.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.852544,-47.0515584"
https://www.quintoandar.com.br/imovel/894450317/comprar/apartamento-2-quartos-residencial-villa-garden-campinas,300.0,380.0,12x R$ 0,2.0,43.0,1.0,1.0,8° a 11° andar,Sem mobília,"-22.9204311,-47.080663"
https://www.quintoandar.com.br/imovel/894427414/comprar/apartamento-4-quartos-bosque-campinas,400.0,1.2,12x R$ 209,4.0,117.0,1.0,3.0,4° a 7° andar,Sem mobília,"22.9056215,-47.0495407"
https://www.quintoandar.com.br/imovel/894038842/comprar/apartamento-2-quartos-jardim-boa-esperanca-campinas,270.0,320.0,12x R$ 0,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8844164,-47.0269507"
https://www.quintoandar.com.br/imovel/894369952/comprar/apartamento-2-quartos-jardim-dom-vieira-campinas,300.0,570.0,12x R$ 20,2.0,80.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9200533,-47.0687145"
https://www.quintoandar.com.br/imovel/894337432/comprar/apartamento-3-quartos-bosque-campinas,360.0,650.0,12x R$ 75,3.0,110.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9128188,-47.0575102"
https://www.quintoandar.com.br/imovel/894349115/comprar/apartamento-2-quartos-cambui-campinas,375.0,680.0,12x R$ 125,2.0,64.0,1.0,2.0,4° a 7° andar,Mobiliado,"22.9041983,-47.0500669"
https://www.quintoandar.com.br/imovel/894405712/comprar/apartamento-2-quartos-vila-orozimbo-maia-campinas,240.0,449.0,12x R$ 76,2.0,56.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9249455,-47.0270151"
https://www.quintoandar.com.br/imovel/894453821/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,235.0,322.0,12x R$ 24,2.0,44.0,1.0,1.0,Até 3° andar,Mobiliado,"22.9545034,-47.0571795"
https://www.quintoandar.com.br/imovel/894353883/comprar/apartamento-3-quartos-vila-sao-bento-campinas,390.0,548.0,12x R$ 78,3.0,74.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9104082,-47.0935016"
https://www.quintoandar.com.br/imovel/892965137/comprar/apartamento-2-quartos-sao-bernardo-campinas,350.0,550.0,12x R$ 55,2.0,99.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9276926,-47.0779799"
https://www.quintoandar.com.br/imovel/893297392/comprar/apartamento-2-quartos-loteamento-parque-sao-martinho-campinas,220.0,256.0,12x R$ 30,2.0,49.0,1.0,1.0,4° a 7° andar,Sem mobília,"22.9565966,-47.0579648"
https://www.quintoandar.com.br/imovel/894443341/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,245.0,306.0,12x R$ 28,2.0,51.0,1.0,1.0,4° a 7° andar,Mobiliado,"22.9335889,-47.0593284"
https://www.quintoandar.com.br/imovel/894389865/comprar/apartamento-2-quartos-chacaras-sao-bento-campinas,350.0,390.0,12x R$ 34,2.0,50.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9472602,-47.0464923"
https://www.quintoandar.com.br/imovel/894229126/comprar/apartamento-2-quartos-centro-campinas,395.0,560.0,12x R$ 143,2.0,104.0,1.0,1.0,Até 3° andar,Sem mobília,"22.8978988,-47.0614762"
https://www.quintoandar.com.br/imovel/894260689/comprar/apartamento-3-quartos-vila-itapura-campinas,398.0,636.0,12x R$ 121,3.0,98.0,1.0,1.0,8° a 11° andar,Sem mobília,"22.8987559,-47.0600958"
https://www.quintoandar.com.br/imovel/893166288/comprar/apartamento-3-quartos-centro-campinas,290.0,618.0,12x R$ 83,3.0,85.0,1.0,2.0,4° a 7° andar,Sem mobília,"-22.9084044,-47.056877"
https://www.quintoandar.com.br/imovel/894349861/comprar/apartamento-2-quartos-centro-campinas,325.0,839.0,12x R$ 69,2.0,107.0,1.0,2.0,4° a 7° andar,Mobiliado,"-22.9064065,-47.057262"
https://www.quintoandar.com.br/imovel/893518323/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,275.0,308.0,12x R$ 10,2.0,45.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9347858,-47.0579182"
https://www.quintoandar.com.br/imovel/894451652/comprar/apartamento-2-quartos-vila-saturnia-campinas,230.0,220.0,12x R$ 93,2.0,60.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9135327,-47.0798149"
https://www.quintoandar.com.br/imovel/892843707/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,250.0,286.0,12x R$ 41,2.0,51.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9338191,-47.0592932"
https://www.quintoandar.com.br/imovel/893646131/comprar/apartamento-2-quartos-jardim-nova-europa-campinas,305.0,390.0,12x R$ 15,2.0,52.0,1.0,2.0,Até 3° andar,Sem mobília,"-22.9329903,-47.060889"
https://www.quintoandar.com.br/imovel/893532604/comprar/apartamento-3-quartos-jardim-paulistano-campinas,375.0,485.0,12x R$ 85,3.0,70.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9200626,-47.0486665"
https://www.quintoandar.com.br/imovel/894431726/comprar/apartamento-3-quartos-jardim-garcia-campinas,250.0,490.0,12x R$ 56,3.0,70.0,1.0,2.0,Até 3° andar,Sem mobília,"22.9062244,-47.1109763"
https://www.quintoandar.com.br/imovel/894389615/comprar/apartamento-3-quartos-jardim-dos-oliveiras-campinas,390.0,640.0,12x R$ 175,3.0,70.0,1.0,1.0,Até 3° andar,Sem mobília,"22.9351241,-47.0496689"
https://www.quintoandar.com.br/imovel/892908549/comprar/apartamento-3-quartos-bosque-campinas,389.0,660.0,12x R$ 58,3.0,86.0,1.0,2.0,12° a 15° andar,Sem mobília,"22.9109674,-47.0493127"
