Player_id,Team_id,Tournament_id,Champion_id,Role,GameId,PlayerWin,Gamelength Number,Kills,Deaths,Assists,Gold,CS,DamageToChampions,VisionScore
533,82,27,129,Support,LPL/2024 Season/Spring Season_Week 4_12_1,No,37.85,1,8,6,10537,200,6480,48
533,82,27,129,Support,LPL/2024 Season/Spring Season_Week 4_12_2,No,30.683333333333,2,5,1,9495,176,4033,31
533,82,27,5,Support,LPL/2024 Season/Spring Season_Week 4_19_1,Yes,38.233333333333,0,5,19,9649,27,6976,126
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 4_19_2,Yes,38.733333333333,1,8,14,9867,28,7330,139
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 4_5_1,No,48.116666666667,1,4,9,11365,64,4953,210
533,82,27,80,Support,LPL/2024 Season/Spring Season_Week 4_5_2,No,29.4,0,1,3,6363,22,2335,85
533,82,27,104,Support,LPL/2024 Season/Spring Season_Week 5_15_1,Yes,23.666666666667,0,1,17,6829,27,2883,81
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 5_15_2,Yes,32.25,0,4,14,8882,49,4607,122
533,82,27,104,Support,LPL/2024 Season/Spring Season_Week 5_8_2,Yes,35.3,1,7,15,9583,32,8748,137
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 5_8_3,No,29.316666666667,1,5,7,7142,45,3173,113
533,82,27,78,Support,LPL/2024 Season/Spring Season_Week 6_12_1,No,40.75,2,9,11,11327,178,13580,40
533,82,27,101,Support,LPL/2024 Season/Spring Season_Week 6_12_2,No,33.683333333333,0,4,6,7386,28,3269,144
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 6_3_1,Yes,34.4,1,5,13,9013,35,6760,118
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 6_3_2,No,32.883333333333,0,6,10,8465,157,8415,34
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 6_3_3,No,27.566666666667,0,6,1,8041,187,5853,20
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 7_14_1,No,39.65,0,4,3,8794,38,3487,158
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 7_14_2,No,28.583333333333,1,3,2,6560,34,3233,96
533,82,27,101,Support,LPL/2024 Season/Spring Season_Week 7_6_1,Yes,33.383333333333,0,2,11,9060,52,4459,177
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 7_6_2,No,42.783333333333,0,5,6,10872,41,5648,186
533,82,27,87,Support,LPL/2024 Season/Spring Season_Week 7_6_3,No,27.566666666667,1,3,3,8304,169,5326,31
533,82,27,5,Support,LPL/2024 Season/Spring Season_Week 8_17_1,No,27.033333333333,0,4,4,5903,28,2209,94
533,82,27,104,Support,LPL/2024 Season/Spring Season_Week 8_17_2,No,29.45,2,6,4,7347,28,4589,98
533,82,27,105,Support,LPL/2024 Season/Spring Season_Week 8_7_1,No,24.816666666667,0,3,3,5446,28,3733,99
533,82,27,101,Support,LPL/2024 Season/Spring Season_Week 8_7_2,Yes,31.283333333333,1,5,15,9285,51,7000,189
533,82,27,105,Support,LPL/2024 Season/Spring Season_Week 8_7_3,Yes,42.383333333333,2,5,8,11125,49,5545,189
534,14,15,130,Mid,LEC/2024 Season/Spring Season_Week 1_1_1,Yes,36.033333333333,5,0,8,14321,298,19694,44
534,14,15,130,Mid,LEC/2024 Season/Spring Season_Week 1_12_1,No,23.15,0,5,1,6813,190,9051,25
534,14,15,51,Mid,LEC/2024 Season/Spring Season_Week 1_6_1,Yes,34.533333333333,2,3,9,15288,340,18287,57
534,14,15,2,Mid,LEC/2024 Season/Spring Season_Week 2_12_1,No,28.883333333333,2,2,4,10772,251,13432,34
534,14,15,2,Mid,LEC/2024 Season/Spring Season_Week 2_4_1,Yes,39.0,2,2,13,16638,398,20493,102
534,14,15,130,Mid,LEC/2024 Season/Spring Season_Week 2_7_1,Yes,38.1,3,7,13,14991,327,29565,62
534,14,15,94,Mid,LEC/2024 Season/Spring Season_Week 3_14_1,Yes,26.716666666667,4,2,9,12591,252,16332,15
534,14,15,94,Mid,LEC/2024 Season/Spring Season_Week 3_5_1,Yes,28.283333333333,2,0,7,13669,302,16801,36
534,14,15,128,Mid,LEC/2024 Season/Spring Season_Week 3_7_1,No,36.6,3,4,2,15353,339,16766,49
534,14,16,2,Mid,LEC/2024 Season/Spring Playoffs_Round 1_1_1,No,31.55,3,4,2,13140,304,18194,60
534,14,16,94,Mid,LEC/2024 Season/Spring Playoffs_Round 1_1_2,Yes,37.983333333333,1,4,14,14514,299,29394,64
534,14,16,51,Mid,LEC/2024 Season/Spring Playoffs_Round 1_1_3,Yes,29.25,10,1,3,15464,284,27311,52
534,14,16,12,Mid,LEC/2024 Season/Spring Playoffs_Round 2_1_1,Yes,30.95,2,0,6,14519,330,15929,51
534,14,16,135,Mid,LEC/2024 Season/Spring Playoffs_Round 2_1_2,No,28.066666666667,3,4,3,11121,257,9728,39
534,14,16,12,Mid,LEC/2024 Season/Spring Playoffs_Round 2_1_3,No,34.133333333333,4,3,2,13432,312,13714,51
534,14,16,127,Mid,LEC/2024 Season/Spring Playoffs_Round 2_4_1,Yes,26.45,8,3,7,11718,188,19432,41
534,14,16,94,Mid,LEC/2024 Season/Spring Playoffs_Round 2_4_2,Yes,31.816666666667,6,2,11,14309,286,22997,57
534,14,16,2,Mid,LEC/2024 Season/Spring Playoffs_Round 3_1_1,Yes,31.0,11,2,17,16348,284,23499,57
534,14,16,130,Mid,LEC/2024 Season/Spring Playoffs_Round 3_1_2,No,30.616666666667,5,5,12,13895,292,25432,37
534,14,16,94,Mid,LEC/2024 Season/Spring Playoffs_Round 3_1_3,No,24.65,3,7,2,9102,207,19438,31
534,14,16,3,Mid,LEC/2024 Season/Spring Playoffs_Round 3_1_4,No,42.466666666667,5,8,9,17904,333,35042,42
534,14,19,94,Mid,LEC/2024 Season/Winter Season_Week 1_11_1,No,29.533333333333,3,5,1,10612,247,12257,33
534,14,19,12,Mid,LEC/2024 Season/Winter Season_Week 1_4_1,No,32.75,3,3,7,13774,304,16870,54
534,14,19,155,Mid,LEC/2024 Season/Winter Season_Week 1_9_1,No,29.683333333333,2,0,0,10567,258,17099,27
534,14,19,3,Mid,LEC/2024 Season/Winter Season_Week 2_1_1,Yes,28.716666666667,7,0,1,14802,296,11719,32
534,14,19,2,Mid,LEC/2024 Season/Winter Season_Week 2_10_1,Yes,40.333333333333,12,3,3,20179,360,29869,68
534,14,19,23,Mid,LEC/2024 Season/Winter Season_Week 2_14_1,Yes,31.9,3,2,8,13641,278,23680,39
534,14,19,94,Mid,LEC/2024 Season/Winter Season_Week 3_15_1,No,32.333333333333,4,3,6,13436,278,17774,43
534,14,19,23,Mid,LEC/2024 Season/Winter Season_Week 3_2_1,No,33.316666666667,0,3,2,12053,293,23316,42
534,14,19,55,Mid,LEC/2024 Season/Winter Season_Week 3_6_1,Yes,49.4,7,4,10,22918,446,55688,98
534,14,20,158,Mid,LEC/2024 Season/Winter Playoffs_Round 1_3_1,Yes,26.7,4,1,6,15682,337,12776,43
534,14,20,69,Mid,LEC/2024 Season/Winter Playoffs_Round 1_3_2,Yes,28.216666666667,6,3,4,13478,239,13065,22
534,14,20,3,Mid,LEC/2024 Season/Winter Playoffs_Round 2_1_1,No,29.483333333333,3,2,0,12595,297,7747,25
534,14,20,3,Mid,LEC/2024 Season/Winter Playoffs_Round 2_1_2,No,33.95,5,3,1,13785,293,17440,36
534,14,20,3,Mid,LEC/2024 Season/Winter Playoffs_Round 2_3_1,No,27.1,5,5,4,11070,241,11915,33
534,14,20,68,Mid,LEC/2024 Season/Winter Playoffs_Round 2_3_2,No,33.45,5,1,1,14431,309,12551,81
535,94,27,130,Mid,LPL/2024 Season/Spring Season_Week 1_16_1,No,30.566666666667,4,2,5,12224,285,15779,36
535,94,27,3,Mid,LPL/2024 Season/Spring Season_Week 1_16_2,No,40.116666666667,0,4,3,12349,297,12135,38
535,94,27,12,Mid,LPL/2024 Season/Spring Season_Week 1_7_1,No,37.433333333333,0,3,5,13897,315,20135,81
535,94,27,12,Mid,LPL/2024 Season/Spring Season_Week 1_7_2,No,31.166666666667,1,2,2,12438,313,12348,32
535,94,27,12,Mid,LPL/2024 Season/Spring Season_Week 2_12_1,No,29.3,1,3,0,10918,277,14792,41
535,94,27,68,Mid,LPL/2024 Season/Spring Season_Week 2_12_2,No,22.55,2,3,1,8024,185,6718,32
535,94,27,23,Mid,LPL/2024 Season/Spring Season_Week 2_5_1,No,27.516666666667,2,3,1,11749,260,17429,33
535,94,27,23,Mid,LPL/2024 Season/Spring Season_Week 2_5_2,No,36.716666666667,4,1,7,14758,292,35240,45
535,94,27,94,Mid,LPL/2024 Season/Spring Season_Week 4_11_1,No,30.166666666667,0,4,5,9555,238,13342,31
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 4_11_2,No,22.983333333333,1,4,0,7903,209,13221,16
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 4_17_1,Yes,33.35,4,0,7,13625,280,15965,36
535,94,27,130,Mid,LPL/2024 Season/Spring Season_Week 4_17_2,No,36.966666666667,4,3,7,15033,340,30640,39
535,94,27,88,Mid,LPL/2024 Season/Spring Season_Week 4_17_3,Yes,38.95,6,3,10,15792,304,27034,28
535,94,27,88,Mid,LPL/2024 Season/Spring Season_Week 4_3_1,No,40.75,1,1,6,13500,296,20312,42
535,94,27,3,Mid,LPL/2024 Season/Spring Season_Week 4_3_2,Yes,34.116666666667,10,1,11,14287,217,32848,32
535,94,27,94,Mid,LPL/2024 Season/Spring Season_Week 4_3_3,Yes,51.333333333333,9,2,11,20179,393,33242,79
535,94,27,130,Mid,LPL/2024 Season/Spring Season_Week 5_15_1,No,23.666666666667,1,2,1,7928,195,9525,25
535,94,27,3,Mid,LPL/2024 Season/Spring Season_Week 5_15_2,No,32.25,3,3,2,12530,295,16364,39
535,94,27,57,Mid,LPL/2024 Season/Spring Season_Week 5_5_1,No,31.783333333333,0,2,2,11015,294,19620,30
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 5_5_2,No,37.233333333333,3,3,12,14875,327,38789,36
535,94,27,3,Mid,LPL/2024 Season/Spring Season_Week 6_14_1,No,25.433333333333,1,4,2,8355,212,9216,25
535,94,27,130,Mid,LPL/2024 Season/Spring Season_Week 6_14_2,No,28.383333333333,0,5,2,9573,255,10259,31
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 6_5_1,No,29.033333333333,0,2,4,10124,260,19919,41
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 6_5_2,Yes,43.516666666667,4,2,16,17553,342,30773,49
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 6_5_3,Yes,39.6,0,0,9,14316,317,35981,61
535,94,27,2,Mid,LPL/2024 Season/Spring Season_Week 7_17_1,No,37.416666666667,6,5,6,16192,306,26930,71
535,94,27,135,Mid,LPL/2024 Season/Spring Season_Week 7_17_2,Yes,31.1,10,1,6,15266,281,24611,65
535,94,27,2,Mid,LPL/2024 Season/Spring Season_Week 7_17_3,No,29.75,4,4,3,11021,244,16250,46
535,94,27,88,Mid,LPL/2024 Season/Spring Season_Week 7_8_1,No,35.5,0,3,5,12257,299,14858,62
535,94,27,2,Mid,LPL/2024 Season/Spring Season_Week 7_8_2,Yes,36.233333333333,6,1,10,16625,316,30389,107
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 7_8_3,Yes,25.7,2,1,9,11198,228,15070,34
535,94,27,2,Mid,LPL/2024 Season/Spring Season_Week 8_15_1,No,30.65,2,1,1,11316,281,17203,52
535,94,27,44,Mid,LPL/2024 Season/Spring Season_Week 8_15_2,No,26.483333333333,1,0,1,10070,258,17592,31
535,94,27,2,Mid,LPL/2024 Season/Spring Season_Week 8_8_1,No,29.05,2,1,3,11332,291,18693,31
535,94,27,57,Mid,LPL/2024 Season/Spring Season_Week 8_8_2,No,38.233333333333,3,2,7,12373,256,19830,50
535,94,27,135,Mid,LPL/2024 Season/Spring Season_Week 9_5_1,Yes,33.85,8,2,10,16368,319,25134,50
535,94,27,2,Mid,LPL/2024 Season/Spring Season_Week 9_5_2,No,34.933333333333,6,4,7,14099,279,24235,55
535,94,27,135,Mid,LPL/2024 Season/Spring Season_Week 9_5_3,No,25.883333333333,2,4,2,9466,256,13755,32
536,9,39,94,Mid,VCS/2024 Season/Spring Promotion_Day 1_2_1,No,30.666666666667,1,1,1,10889,267,15847,28
536,9,39,127,Mid,VCS/2024 Season/Spring Promotion_Day 1_2_2,Yes,32.083333333333,0,1,5,13475,282,11181,33
536,9,39,135,Mid,VCS/2024 Season/Spring Promotion_Day 1_2_3,Yes,36.116666666667,4,3,3,16762,351,18327,25
536,9,39,3,Mid,VCS/2024 Season/Spring Promotion_Day 1_6_1,Yes,34.683333333333,7,3,7,15261,294,21349,39
536,9,39,110,Mid,VCS/2024 Season/Spring Promotion_Day 1_6_2,Yes,25.983333333333,6,3,4,11969,249,21415,27
536,9,39,127,Mid,VCS/2024 Season/Spring Promotion_Day 2_3_1,No,34.916666666667,4,1,1,14182,298,16044,32
536,9,39,110,Mid,VCS/2024 Season/Spring Promotion_Day 2_3_2,No,30.1,1,4,6,10865,265,18749,36
536,9,39,35,Mid,VCS/2024 Season/Spring Promotion_Day 2_5_1,Yes,27.116666666667,4,0,5,11347,241,10598,26
536,9,39,72,Mid,VCS/2024 Season/Spring Promotion_Day 2_5_2,Yes,23.666666666667,3,0,11,11508,211,11638,26
536,9,39,72,Mid,VCS/2024 Season/Spring Promotion_Day 3_1_1,No,26.95,2,6,5,9112,196,12842,13
536,9,39,2,Mid,VCS/2024 Season/Spring Promotion_Day 3_1_2,No,32.833333333333,2,2,9,12245,279,21520,44
536,9,39,94,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_1_1,Yes,30.116666666667,4,1,6,12886,279,19968,35
536,9,39,72,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_1_2,No,30.283333333333,1,4,7,10788,272,13976,28
536,9,39,135,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_1_3,No,31.183333333333,2,4,2,13530,287,9918,25
536,9,39,158,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_1_4,Yes,29.366666666667,4,1,8,15250,310,11130,32
536,9,39,35,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_1_5,No,31.916666666667,0,3,4,9601,222,10978,27
536,9,39,127,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_2_1,Yes,41.533333333333,7,3,8,20534,339,30468,52
536,9,39,3,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_2_2,No,32.55,8,2,1,15215,278,20434,47
536,9,39,135,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_2_3,No,36.266666666667,3,3,3,16809,360,24118,40
536,9,39,158,Mid,VCS/2024 Season/Spring Promotion_Qualifying Round_2_4,No,36.15,3,2,6,16922,351,27123,39
536,9,39,94,Mid,VCS/2024 Season/Spring Promotion_Round 1_2_1,Yes,28.266666666667,6,2,8,13549,253,17375,44
536,9,39,158,Mid,VCS/2024 Season/Spring Promotion_Round 1_2_2,No,21.45,2,4,1,8138,195,7259,11
536,9,39,94,Mid,VCS/2024 Season/Spring Promotion_Round 1_2_3,Yes,33.283333333333,4,0,11,14005,285,18634,34
536,9,39,110,Mid,VCS/2024 Season/Spring Promotion_Round 1_2_4,No,30.116666666667,4,4,5,12700,305,26930,25
536,9,39,35,Mid,VCS/2024 Season/Spring Promotion_Round 1_2_5,Yes,28.1,2,0,9,12143,255,11076,28
537,20,9,9,Bot,LCO/2024 Season/Split 1_Week 1_2_1,Yes,23.666666666667,8,2,13,12032,196,20952,25
537,20,9,9,Bot,LCO/2024 Season/Split 1_Week 1_2_2,Yes,36.0,1,5,9,14385,296,24946,24
537,20,9,142,Bot,LCO/2024 Season/Split 1_Week 2_1_1,Yes,23.0,11,1,8,13783,226,18655,14
537,20,9,114,Bot,LCO/2024 Season/Split 1_Week 2_1_2,Yes,28.933333333333,2,2,14,11892,223,13083,51
537,20,9,73,Bot,LCO/2024 Season/Split 1_Week 3_3_1,No,34.266666666667,3,3,6,14517,307,33377,71
537,20,9,10,Bot,LCO/2024 Season/Split 1_Week 3_3_2,Yes,31.266666666667,12,1,3,16055,260,32939,37
537,20,9,154,Bot,LCO/2024 Season/Split 1_Week 4_2_1,Yes,27.033333333333,4,2,7,12844,278,13862,29
537,20,9,142,Bot,LCO/2024 Season/Split 1_Week 4_2_2,Yes,22.7,10,0,3,12641,191,24636,19
537,20,9,154,Bot,LCO/2024 Season/Split 1_Week 5_2_1,Yes,30.966666666667,5,3,6,13243,276,22340,18
537,20,9,9,Bot,LCO/2024 Season/Split 1_Week 5_2_2,Yes,37.933333333333,6,5,11,16657,316,37192,31
537,20,9,142,Bot,LCO/2024 Season/Split 1_Week 5_4_1,Yes,25.65,3,0,7,12142,274,16294,27
537,20,9,142,Bot,LCO/2024 Season/Split 1_Week 5_4_2,Yes,21.85,7,1,4,11427,190,19258,25
537,20,9,31,Bot,LCO/2024 Season/Split 1_Week 6_2_1,Yes,35.783333333333,3,2,12,14588,291,37877,30
537,20,9,56,Bot,LCO/2024 Season/Split 1_Week 6_2_2,Yes,32.7,10,3,11,17195,248,28976,25
537,20,10,113,Bot,LCO/2024 Season/Split 1 Playoffs_Round 1_1_1,Yes,24.883333333333,4,1,6,8950,37,13550,66
537,20,10,142,Bot,LCO/2024 Season/Split 1 Playoffs_Round 1_1_2,Yes,29.466666666667,5,2,6,13275,274,23784,14
537,20,10,73,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_1_1,Yes,42.583333333333,13,4,8,22169,363,48082,33
537,20,10,113,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_1_2,No,30.85,2,6,8,8658,53,22578,87
537,20,10,154,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_1_3,No,26.85,3,3,6,11935,254,18766,30
537,20,10,114,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_1_4,No,27.233333333333,1,0,1,9701,249,5865,29
537,20,10,73,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_2_1,No,37.283333333333,2,3,2,14440,330,23207,32
537,20,10,9,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_2_2,No,30.45,0,1,5,11336,285,18823,27
537,20,10,142,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_2_3,Yes,25.566666666667,6,3,5,11940,242,11090,26
537,20,10,154,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_2_4,Yes,31.216666666667,5,1,12,14907,304,27054,22
537,20,10,9,Bot,LCO/2024 Season/Split 1 Playoffs_Round 3_2_5,No,35.0,3,2,1,14000,339,19512,37
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 1_5_1,Yes,32.35,5,2,1,15703,328,22760,56
538,38,5,56,Bot,LCK/2024 Season/Spring Season_Week 1_5_2,Yes,23.183333333333,4,1,3,10825,191,7150,46
538,38,5,163,Bot,LCK/2024 Season/Spring Season_Week 1_9_1,Yes,36.35,6,1,5,18044,383,22353,57
538,38,5,55,Bot,LCK/2024 Season/Spring Season_Week 1_9_2,Yes,31.15,8,1,4,14565,298,18959,55
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 2_1_1,Yes,32.1,8,1,3,14445,304,23958,93
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 2_1_2,Yes,21.383333333333,4,0,9,10226,179,15881,50
538,38,5,154,Bot,LCK/2024 Season/Spring Season_Week 2_10_1,No,36.233333333333,8,2,2,17341,385,26358,47
538,38,5,9,Bot,LCK/2024 Season/Spring Season_Week 2_10_2,No,28.15,2,4,4,9829,216,15515,29
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 3_6_1,Yes,29.266666666667,10,0,10,15482,267,26562,77
538,38,5,56,Bot,LCK/2024 Season/Spring Season_Week 3_6_2,Yes,33.9,5,2,2,14918,320,10540,65
538,38,5,9,Bot,LCK/2024 Season/Spring Season_Week 3_9_1,Yes,27.283333333333,1,2,5,11292,261,19199,70
538,38,5,9,Bot,LCK/2024 Season/Spring Season_Week 3_9_2,No,37.666666666667,0,3,1,11877,379,19199,91
538,38,5,56,Bot,LCK/2024 Season/Spring Season_Week 3_9_3,Yes,25.316666666667,2,1,7,11325,251,7942,56
538,38,5,113,Bot,LCK/2024 Season/Spring Season_Week 4_4_1,Yes,26.766666666667,3,0,8,9869,67,19038,78
538,38,5,113,Bot,LCK/2024 Season/Spring Season_Week 4_4_2,Yes,33.133333333333,2,1,14,10615,75,23454,113
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 4_7_1,No,24.85,1,1,1,9348,236,19378,40
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 4_7_2,No,33.25,0,1,2,13330,347,15922,51
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 5_2_1,Yes,55.166666666667,9,2,11,23656,483,70311,112
538,38,5,52,Bot,LCK/2024 Season/Spring Season_Week 5_2_2,Yes,29.95,6,0,5,14296,294,24834,43
538,38,5,123,Bot,LCK/2024 Season/Spring Season_Week 5_6_1,Yes,24.983333333333,3,0,8,11824,287,12237,21
538,38,5,55,Bot,LCK/2024 Season/Spring Season_Week 5_6_2,Yes,30.083333333333,6,0,7,14880,327,24521,34
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 6_10_1,Yes,30.6,3,2,7,12784,298,22017,64
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 6_10_2,Yes,30.6,4,1,7,13329,293,25440,65
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 6_5_1,No,36.05,5,5,4,16867,406,24484,75
538,38,5,154,Bot,LCK/2024 Season/Spring Season_Week 6_5_2,Yes,41.216666666667,2,1,3,18978,446,18254,72
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 6_5_3,Yes,28.566666666667,5,0,4,12835,279,26361,75
538,38,5,163,Bot,LCK/2024 Season/Spring Season_Week 7_2_1,No,30.066666666667,2,1,1,12746,325,19499,56
538,38,5,154,Bot,LCK/2024 Season/Spring Season_Week 7_2_2,No,28.133333333333,4,2,1,11480,284,10902,37
538,38,5,123,Bot,LCK/2024 Season/Spring Season_Week 7_5_1,Yes,25.6,9,0,6,12984,248,27120,46
538,38,5,163,Bot,LCK/2024 Season/Spring Season_Week 7_5_2,Yes,26.483333333333,4,2,9,11611,250,16709,58
538,38,5,56,Bot,LCK/2024 Season/Spring Season_Week 8_1_1,Yes,27.283333333333,3,1,4,10797,243,11297,33
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 8_1_2,No,40.483333333333,2,2,4,16437,413,33730,91
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 8_1_3,Yes,25.6,10,0,10,12432,231,23078,35
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 8_6_1,Yes,30.95,3,1,7,14178,304,21973,78
538,38,5,142,Bot,LCK/2024 Season/Spring Season_Week 8_6_2,No,33.2,0,3,5,10911,280,25873,35
538,38,5,123,Bot,LCK/2024 Season/Spring Season_Week 8_6_3,Yes,31.516666666667,10,0,6,15122,299,26832,63
538,38,5,163,Bot,LCK/2024 Season/Spring Season_Week 9_3_1,No,40.666666666667,4,5,7,16398,391,35251,62
538,38,5,113,Bot,LCK/2024 Season/Spring Season_Week 9_3_2,Yes,32.5,4,0,15,10858,42,18704,128
538,38,5,163,Bot,LCK/2024 Season/Spring Season_Week 9_3_3,Yes,25.933333333333,14,0,9,15042,247,28819,42
538,38,5,73,Bot,LCK/2024 Season/Spring Season_Week 9_7_1,Yes,32.583333333333,3,4,11,14777,302,27288,45
538,38,5,163,Bot,LCK/2024 Season/Spring Season_Week 9_7_2,Yes,33.333333333333,10,0,10,18849,361,28292,62
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 1_1_1,Yes,36.15,6,2,13,16554,329,34249,68
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 1_1_2,Yes,29.983333333333,6,0,8,15397,316,24345,49
538,38,6,56,Bot,LCK/2024 Season/Spring Playoffs_Round 1_1_3,Yes,23.05,9,0,8,11647,204,13174,40
538,38,6,113,Bot,LCK/2024 Season/Spring Playoffs_Round 2_2_1,Yes,35.583333333333,3,2,12,10922,61,19720,135
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 2_2_2,Yes,39.666666666667,9,0,7,21048,438,40545,62
538,38,6,142,Bot,LCK/2024 Season/Spring Playoffs_Round 2_2_3,Yes,31.133333333333,4,5,18,13776,244,20918,87
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 3_1_1,Yes,35.25,3,2,13,16909,407,31496,65
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 3_1_2,No,40.783333333333,4,4,3,17283,404,23094,77
538,38,6,53,Bot,LCK/2024 Season/Spring Playoffs_Round 3_1_3,No,42.783333333333,7,5,6,20564,445,37110,77
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 3_1_4,No,32.683333333333,8,2,4,15431,337,22903,58
538,38,6,142,Bot,LCK/2024 Season/Spring Playoffs_Round 3_2_1,Yes,40.0,7,3,4,19345,392,35514,109
538,38,6,142,Bot,LCK/2024 Season/Spring Playoffs_Round 3_2_2,No,35.283333333333,3,3,6,13608,312,35255,38
538,38,6,53,Bot,LCK/2024 Season/Spring Playoffs_Round 3_2_3,No,35.15,2,3,3,15264,401,25398,50
538,38,6,163,Bot,LCK/2024 Season/Spring Playoffs_Round 3_2_4,No,39.966666666667,3,3,1,16474,424,17955,70
539,35,24,142,Bot,LLA/2024 Season/Opening Season_Week 1_3_1,No,23.15,0,3,1,7723,198,6162,28
539,35,24,73,Bot,LLA/2024 Season/Opening Season_Week 1_3_2,No,35.566666666667,2,5,7,15028,319,23871,62
539,35,24,142,Bot,LLA/2024 Season/Opening Season_Week 1_5_1,Yes,31.3,4,2,8,13566,261,21923,49
539,35,24,142,Bot,LLA/2024 Season/Opening Season_Week 1_5_2,Yes,25.516666666667,3,1,2,10684,233,8811,24
539,35,24,73,Bot,LLA/2024 Season/Opening Season_Week 2_2_1,No,43.65,4,3,3,20685,426,34464,65
539,35,24,9,Bot,LLA/2024 Season/Opening Season_Week 2_2_2,No,26.583333333333,1,4,1,8902,223,11004,29
539,35,24,9,Bot,LLA/2024 Season/Opening Season_Week 2_3_1,No,32.683333333333,1,3,1,11212,270,9233,57
539,35,24,56,Bot,LLA/2024 Season/Opening Season_Week 2_3_2,Yes,32.833333333333,2,0,9,14236,291,10263,46
539,35,24,56,Bot,LLA/2024 Season/Opening Season_Week 2_3_3,Yes,39.9,5,3,8,16712,303,20261,73
539,35,24,142,Bot,LLA/2024 Season/Opening Season_Week 3_4_1,No,28.283333333333,1,1,2,10108,259,8674,26
539,35,24,27,Bot,LLA/2024 Season/Opening Season_Week 3_4_2,No,32.083333333333,5,3,2,13902,280,12802,49
539,35,24,27,Bot,LLA/2024 Season/Opening Season_Week 4_3_1,Yes,37.666666666667,11,1,2,21543,344,30860,46
539,35,24,10,Bot,LLA/2024 Season/Opening Season_Week 4_3_2,No,36.033333333333,1,2,6,13525,329,13783,50
539,35,24,73,Bot,LLA/2024 Season/Opening Season_Week 4_3_3,Yes,35.883333333333,4,3,3,14937,300,21111,48
539,35,24,56,Bot,LLA/2024 Season/Opening Season_Week 4_6_1,Yes,31.083333333333,4,0,7,14247,269,13358,50
539,35,24,142,Bot,LLA/2024 Season/Opening Season_Week 4_6_2,No,32.666666666667,5,5,7,12680,232,28439,36
539,35,24,27,Bot,LLA/2024 Season/Opening Season_Week 4_6_3,No,27.516666666667,2,6,4,10576,207,7860,31
