GameId,Tournament_id,DateTime UTC,Team1,Team2,WinTeam,Gamelength Number,Patch,Team1Bans,Team2Bans,Team1Picks,Team2Picks,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1Towers,Team2Towers,Team1Gold,Team2Gold,Team1Kills,Team2Kills,Team1RiftHeralds,Team2RiftHeralds,Team1Inhibitors,Team2Inhibitors,DateTime UTC__precision
VCS/2024 Season/Spring Promotion_Qualifying Round_1_2,39,2023-11-17 11:51:00,MGN Box Esports,APOLLO GAMING,MGN Box Esports,30.283333333333,13.19,"Lee Sin,Sejuani,Aatrox,Kindred,Tristana","Neeko,LeBlanc,Orianna,Syndra,Renata Glasc","Renekton,Vi,Vex,Kai'Sa,Rell","Kennen,Wukong,Lissandra,Xayah,Rakan",3,2,2,0,9,3,60461,53834,18,12,2,0,3,0,0
VCS/2024 Season/Spring Promotion_Qualifying Round_1_3,39,2023-11-17 12:40:00,APOLLO GAMING,MGN Box Esports,MGN Box Esports,31.183333333333,13.19,"LeBlanc,Neeko,Xayah,Poppy,Vi","Lee Sin,Sejuani,Orianna,Jarvan IV,Kindred","Rumble,Rell,Tristana,Nilah,Rakan","Aatrox,Bel'Veth,Syndra,Kai'Sa,Nautilus",1,4,1,1,5,10,54964,63052,13,23,1,1,0,2,0
VCS/2024 Season/Spring Promotion_Qualifying Round_1_4,39,2023-11-17 13:37:00,APOLLO GAMING,MGN Box Esports,APOLLO GAMING,29.366666666667,13.19,"LeBlanc,Neeko,Xayah,Bel'Veth,Viego","Lee Sin,Sejuani,Orianna,Galio,Akali","Rumble,Jarvan IV,Yone,Aphelios,Tahm Kench","Aatrox,Vi,Syndra,Kai'Sa,Rell",3,1,1,0,11,1,62371,49076,23,9,2,0,3,0,0
VCS/2024 Season/Spring Promotion_Qualifying Round_1_5,39,2023-11-17 14:22:00,MGN Box Esports,APOLLO GAMING,MGN Box Esports,31.916666666667,13.19,"Lee Sin,Sejuani,Rumble,Alistar,Rakan","Neeko,LeBlanc,Orianna,Viego,Bel'Veth","K'Sante,Kha'Zix,Vex,Zeri,Rell","Gwen,Kindred,Galio,Xayah,Nautilus",3,2,1,0,9,6,59872,53576,14,4,1,1,1,0,0
VCS/2024 Season/Spring Promotion_Qualifying Round_2_1,39,2023-11-18 07:02:00,Rainbow Warriors,APOLLO GAMING,APOLLO GAMING,41.533333333333,13.19,"Sejuani,Aatrox,Rumble,Rell,Poppy","LeBlanc,Orianna,Neeko,Gnar,Syndra","K'Sante,Lee Sin,Ahri,Xayah,Nautilus","Renekton,Jarvan IV,Sylas,Ezreal,Karma",3,4,0,3,5,11,70757,80375,12,19,1,1,0,4,0
VCS/2024 Season/Spring Promotion_Qualifying Round_2_2,39,2023-11-18 08:04:00,Rainbow Warriors,APOLLO GAMING,Rainbow Warriors,32.55,13.19,"Sejuani,Aatrox,Rumble,Renekton,Sylas","LeBlanc,Neeko,Orianna,Gnar,K'Sante","Malphite,Wukong,Azir,Xayah,Rakan","Jax,Rell,Akali,Aphelios,Tahm Kench",3,2,1,1,8,7,64402,61030,19,18,2,0,1,0,0
VCS/2024 Season/Spring Promotion_Qualifying Round_2_3,39,2023-11-18 08:56:00,APOLLO GAMING,Rainbow Warriors,Rainbow Warriors,36.266666666667,13.19,"LeBlanc,Neeko,Xayah,Renekton,Malphite","Sejuani,Orianna,Aatrox,Akali,Sylas","Rumble,Jarvan IV,Tristana,Aphelios,Bard","Ryze,Lee Sin,Azir,Jinx,Tahm Kench",1,4,1,2,6,10,65419,74031,15,19,0,2,0,2,0
VCS/2024 Season/Spring Promotion_Qualifying Round_2_4,39,2023-11-18 09:55:00,APOLLO GAMING,Rainbow Warriors,Rainbow Warriors,36.15,13.19,"LeBlanc,Neeko,Ryze,Lee Sin,Syndra","Sejuani,Orianna,Aatrox,Jarvan IV,Kindred","Kennen,Rell,Yone,Kai'Sa,Nautilus","Renekton,Rumble,Sylas,Xayah,Renata Glasc",2,4,1,2,8,10,67179,69358,13,15,2,0,1,2,0
LEC/2024 Season/Winter Season_Week 1_1_1,19,2024-01-13 16:10:00,Team BDS,G2 Esports,G2 Esports,29.166666666667,14.1,"Draven,Bel'Veth,LeBlanc,Jax,Poppy","Caitlyn,Ashe,Rumble,Blitzcrank,Bard","Renekton,Nocturne,Akali,Kalista,Pyke","Gwen,Vi,Neeko,Aphelios,Renata Glasc",2,2,0,1,3,9,51656,56807,10,14,0,1,0,2,0
LEC/2024 Season/Winter Season_Week 1_2_1,19,2024-01-13 17:06:00,Rogue (European Team),SK Gaming,SK Gaming,34.683333333333,14.1,"Jax,Nocturne,Kalista,Jayce,Renekton","LeBlanc,Rumble,Caitlyn,Renata Glasc,Rell","Aatrox,Lee Sin,Orianna,Varus,Rakan","Gwen,Xin Zhao,Azir,Jhin,Bard",2,3,0,2,3,9,55881,68768,4,16,0,1,0,1,0
LEC/2024 Season/Winter Season_Week 1_3_1,19,2024-01-13 18:16:00,Karmine Corp,Fnatic,Fnatic,39.5,14.1,"Varus,Poppy,Ashe,Vi,Aatrox","Rumble,Nocturne,Kalista,Graves,Lee Sin","Gragas,Jax,Azir,Lucian,Nami","K'Sante,Xin Zhao,Akali,Aphelios,Milio",2,4,1,2,4,9,66367,77314,9,20,0,1,0,1,0
LEC/2024 Season/Winter Season_Week 1_4_1,19,2024-01-13 19:24:00,Team Vitality,GIANTX,GIANTX,32.75,14.1,"Ashe,Lucian,Poppy,K'Sante,Renekton","LeBlanc,Nocturne,Rumble,Akali,Orianna","Jax,Rell,Azir,Kalista,Renata Glasc","Aatrox,Xin Zhao,Neeko,Draven,Blitzcrank",1,3,0,1,7,7,62228,66883,18,24,0,1,1,1,0
LEC/2024 Season/Winter Season_Week 1_5_1,19,2024-01-13 20:28:00,MAD Lions KOI,Team Heretics,MAD Lions KOI,27.633333333333,14.1,"Neeko,Tristana,Milio,Poppy,Jax","Ashe,Caitlyn,Kalista,Nautilus,Rumble","Gwen,Xin Zhao,LeBlanc,Aphelios,Renata Glasc","Gragas,Vi,Ryze,Lucian,Nami",3,0,2,0,11,0,59194,41825,17,1,1,0,3,0,0
LEC/2024 Season/Winter Season_Week 1_6_1,19,2024-01-14 16:38:00,GIANTX,Team BDS,Team BDS,35.583333333333,14.1,"Nocturne,Vi,Poppy,Olaf,Darius","Draven,LeBlanc,Rumble,Blitzcrank,Nautilus","K'Sante,Lee Sin,Neeko,Kalista,Rell","Garen,Graves,Orianna,Varus,Ashe",2,3,1,1,2,7,58109,67113,9,14,0,1,0,1,0
LEC/2024 Season/Winter Season_Week 1_7_1,19,2024-01-14 17:39:00,MAD Lions KOI,SK Gaming,SK Gaming,30.833333333333,14.1,"Jax,Nocturne,Maokai,Aatrox,Azir","Rumble,LeBlanc,Ashe,Gwen,Neeko","Poppy,Xin Zhao,Gragas,Lucian,Milio","Renekton,Rell,Akali,Kalista,Renata Glasc",2,3,0,2,3,8,49823,61361,7,22,0,1,0,1,0
LEC/2024 Season/Winter Season_Week 1_8_1,19,2024-01-14 18:59:00,G2 Esports,Karmine Corp,G2 Esports,32.1,14.1,"Renata Glasc,Ashe,Nocturne,Jayce,Jax","Draven,Kalista,Rumble,Poppy,Bel'Veth","Kennen,Viego,LeBlanc,Aphelios,Nautilus","Malphite,Vi,Neeko,Lucian,Milio",2,3,1,1,10,4,63409,59320,15,14,1,0,2,0,0
LEC/2024 Season/Winter Season_Week 1_9_1,19,2024-01-14 19:55:00,Fnatic,Team Vitality,Fnatic,29.683333333333,14.1,"Nocturne,LeBlanc,Ashe,Orianna,Gragas","Rumble,Kalista,Caitlyn,Vi,Jarvan IV","K'Sante,Poppy,Azir,Varus,Renata Glasc","Jax,Xin Zhao,Xerath,Lucian,Nami",2,2,1,0,11,3,59585,48151,12,5,1,0,3,0,0
LEC/2024 Season/Winter Season_Week 1_10_1,19,2024-01-14 20:53:00,Rogue (European Team),Team Heretics,Team Heretics,31.6,14.1,"Milio,Rumble,Gragas,Heimerdinger,Nautilus","Caitlyn,LeBlanc,Renata Glasc,Gwen,Jax","Aatrox,Maokai,Azir,Kalista,Rell","K'Sante,Xin Zhao,Akali,Varus,Bard",2,2,0,1,1,11,50571,62443,2,15,1,0,0,3,0
LCO/2024 Season/Split 1_Week 1_1_1,9,2024-01-15 07:07:00,ION Global Esports,FURY Global,ION Global Esports,35.55,14.1,"Bel'Veth,Jax,Nocturne,Yone,Xin Zhao","Ashe,Rumble,Kalista,Gwen,Aatrox","Gragas,Jarvan IV,LeBlanc,Lucian,Nami","K'Sante,Viego,Malzahar,Aphelios,Milio",5,0,2,0,11,4,76593,62488,24,7,1,0,3,0,0
LCO/2024 Season/Split 1_Week 1_1_2,9,2024-01-15 08:27:00,ION Global Esports,FURY Global,ION Global Esports,24.366666666667,14.1,"Bel'Veth,Jax,Nocturne,Yone,Gwen","LeBlanc,Ashe,Rumble,Akali,Gragas","K'Sante,Jarvan IV,Orianna,Lucian,Milio","Camille,Xin Zhao,Azir,Aphelios,Lulu",3,0,1,0,8,3,53456,39601,30,6,1,0,1,0,0
LCO/2024 Season/Split 1_Week 1_2_1,9,2024-01-15 09:31:00,Team Bliss,Dire Wolves,Team Bliss,23.666666666667,14.1,"Poppy,Milio,Varus,Blitzcrank,Syndra","Ashe,LeBlanc,Akali,Xin Zhao,Azir","Rumble,Lillia,Tristana,Aphelios,Renata Glasc","Riven,Rell,Orianna,Kalista,Nautilus",2,1,1,0,9,1,54402,38860,29,9,1,0,1,0,0
LCO/2024 Season/Split 1_Week 1_2_2,9,2024-01-15 10:19:00,Dire Wolves,Team Bliss,Team Bliss,36,14.1,"Akali,Renata Glasc,Rumble,Azir,Renekton","Ashe,LeBlanc,Varus,Jarvan IV,Vi","Sett,Ivern,Syndra,Lucian,Nami","K'Sante,Xin Zhao,Orianna,Aphelios,Lulu",0,5,1,1,4,9,61848,67660,16,17,0,1,0,2,0
LEC/2024 Season/Winter Season_Week 1_11_1,19,2024-01-15 16:07:00,Team Vitality,Team BDS,Team BDS,29.533333333333,14.1,"Darius,Ashe,Poppy,Lucian,Caitlyn","LeBlanc,Jax,Kalista,Vi,Nocturne","Rumble,Jarvan IV,Orianna,Varus,Rakan","Sion,Xin Zhao,Azir,Jhin,Karma",2,2,0,1,1,7,49374,60004,10,25,0,1,0,1,0
LEC/2024 Season/Winter Season_Week 1_12_1,19,2024-01-15 17:07:00,G2 Esports,Rogue (European Team),Rogue (European Team),37.683333333333,14.1,"Renata Glasc,Nocturne,Tristana,Heimerdinger,Kennen","Kalista,Rumble,LeBlanc,Milio,Nautilus","Jax,Trundle,Neeko,Aphelios,Rell","K'Sante,Xin Zhao,Azir,Varus,Rakan",0,5,1,1,6,11,68077,74571,6,21,0,1,1,4,0
LEC/2024 Season/Winter Season_Week 1_13_1,19,2024-01-15 18:12:00,Team Heretics,GIANTX,Team Heretics,34.033333333333,14.1,"Neeko,Kalista,Poppy,Jax,Renekton","Nocturne,LeBlanc,Rumble,Renata Glasc,K'Sante","Gnar,Xin Zhao,Akali,Varus,Bard","Aatrox,Sejuani,Azir,Ashe,Rakan",5,0,2,0,10,1,69257,54174,14,6,1,0,2,0,0
LEC/2024 Season/Winter Season_Week 1_14_1,19,2024-01-15 19:11:00,Karmine Corp,MAD Lions KOI,MAD Lions KOI,34.05,14.1,"Nocturne,Rumble,LeBlanc,Gwen,Blitzcrank","Lucian,Kalista,Varus,Heimerdinger,Milio","Jax,Xin Zhao,Azir,Caitlyn,Ashe","Akali,Sejuani,Neeko,Aphelios,Renata Glasc",2,3,0,1,3,8,57846,63491,12,20,0,1,0,2,0
LEC/2024 Season/Winter Season_Week 1_15_1,19,2024-01-15 20:13:00,SK Gaming,Fnatic,SK Gaming,31.766666666667,14.1,"Ashe,Poppy,Milio,K'Sante,Vi","Rumble,Nocturne,LeBlanc,Akali,Xin Zhao","Jax,Rell,Neeko,Draven,Renata Glasc","Renekton,Sejuani,Azir,Kalista,Blitzcrank",4,1,1,0,8,4,59609,52994,16,5,1,0,1,0,0
LCO/2024 Season/Split 1_Week 1_3_1,9,2024-01-16 07:12:00,Ground Zero Gaming,Kanga Esports,Ground Zero Gaming,25.183333333333,14.1,"Brand,Lillia,Nocturne,Jarvan IV,Lissandra","Rumble,Lucian,Poppy,Gwen,Malphite","Vladimir,Xin Zhao,LeBlanc,Varus,Ashe","Jax,Rengar,Syndra,Aphelios,Pyke",4,0,1,0,9,1,53513,40584,22,11,1,0,2,0,0
LCO/2024 Season/Split 1_Week 1_3_2,9,2024-01-16 08:03:00,Ground Zero Gaming,Kanga Esports,Ground Zero Gaming,30.216666666667,14.1,"Brand,Lillia,Nocturne,Jarvan IV,Renekton","Rumble,Lucian,Poppy,Kennen,Volibear","Vladimir,Xin Zhao,Azir,Kalista,Ashe","Jax,Kha'Zix,Syndra,Varus,Karma",4,1,1,0,9,1,62851,47890,20,9,1,0,2,0,0
LLA/2024 Season/Opening Season_Week 1_1_1,24,2024-01-16 22:04:00,Movistar R7,Estral Esports,Estral Esports,30.416666666667,14.1,"Ashe,Renata Glasc,Neeko,K'Sante,Orianna","Rumble,LeBlanc,Kalista,Draven,Caitlyn","Jax,Nocturne,Akali,Zeri,Lulu","Renekton,Xin Zhao,Gragas,Lucian,Nami",0,4,0,1,4,10,53508,62744,6,20,1,0,0,2,0
LLA/2024 Season/Opening Season_Week 1_1_2,24,2024-01-16 22:53:00,Movistar R7,Estral Esports,Estral Esports,29.4,14.1,"Ashe,Renata Glasc,Nocturne,Caitlyn,Heimerdinger","Rumble,LeBlanc,Kalista,Orianna,Akali","Jax,Rell,Azir,Lucian,Milio","K'Sante,Vi,Neeko,Varus,Senna",0,3,0,1,4,8,49785,60115,8,25,0,1,0,1,0
LLA/2024 Season/Opening Season_Week 1_2_1,24,2024-01-16 23:52:00,INFINITY,Isurus,Isurus,34.25,14.1,"Lucian,Akali,Rell,Sylas,Neeko","Rumble,Ashe,LeBlanc,Nocturne,Sejuani","Renekton,Vi,Azir,Kalista,Renata Glasc","Aatrox,Xin Zhao,Ahri,Draven,Milio",2,3,0,2,6,9,56403,68702,6,18,1,0,0,1,0
LLA/2024 Season/Opening Season_Week 1_2_2,24,2024-01-17 00:52:00,Isurus,INFINITY,Isurus,24.566666666667,14.1,"LeBlanc,Nocturne,Kalista,Gnar,Xin Zhao","Rumble,Lucian,Akali,Renekton,K'Sante","Aatrox,Sejuani,Sylas,Jhin,Ashe","Jayce,Rell,Orianna,Varus,Heimerdinger",2,0,1,0,9,1,49658,37641,18,4,0,1,2,0,0
LCK/2024 Season/Spring Season_Week 1_1_1,5,2024-01-17 08:20:00,DRX,Nongshim RedForce,Nongshim RedForce,41.783333333333,14.1,"K'Sante,Kalista,LeBlanc,Skarner,Sejuani","Ashe,Varus,Vi,Nocturne,Lee Sin","Udyr,Poppy,Orianna,Lucian,Nami","Gnar,Jax,Azir,Aphelios,Milio",3,4,0,3,3,9,72714,78964,14,14,0,1,0,2,0
LCK/2024 Season/Spring Season_Week 1_1_2,5,2024-01-17 09:25:00,DRX,Nongshim RedForce,Nongshim RedForce,28.5,14.1,"K'Sante,Azir,LeBlanc,Twisted Fate,Ahri","Ashe,Kalista,Orianna,Nocturne,Lee Sin","Jax,Xin Zhao,Akali,Lucian,Nami","Udyr,Vi,Taliyah,Aphelios,Milio",1,3,0,1,2,10,44308,55225,2,12,0,1,0,1,0
LCK/2024 Season/Spring Season_Week 1_2_1,5,2024-01-17 11:06:00,Gen.G,T1,T1,29,14.1,"Ashe,Renata Glasc,Orianna,Nocturne,Lee Sin","Udyr,Rumble,Vi,Sejuani,Poppy","K'Sante,Rell,Corki,Aphelios,Lulu","Gwen,Jarvan IV,Neeko,Lucian,Milio",3,1,0,1,1,8,47283,55374,4,6,0,1,0,1,0
LCK/2024 Season/Spring Season_Week 1_2_2,5,2024-01-17 11:57:00,T1,Gen.G,Gen.G,31.516666666667,14.1,"Vi,Corki,Lucian,Brand,Taliyah","Ashe,Renata Glasc,Orianna,Milio,Bard","Udyr,Lee Sin,Azir,Nilah,Senna","K'Sante,Maokai,Tristana,Varus,Rakan",2,3,0,1,5,8,56514,61634,10,17,1,0,0,1,0
LCK/2024 Season/Spring Season_Week 1_2_3,5,2024-01-17 12:50:00,T1,Gen.G,Gen.G,42.866666666667,14.1,"Vi,Corki,Lucian,Sejuani,Nocturne","Ashe,Renata Glasc,Orianna,Lee Sin,Poppy","Kennen,Bel'Veth,Azir,Jhin,Bard","Udyr,Maokai,Yone,Varus,Rakan",1,6,1,1,6,10,79078,87312,10,25,0,1,1,4,0
LLA/2024 Season/Opening Season_Week 1_3_1,24,2024-01-17 22:06:00,Isurus,Leviatan,Isurus,23.15,14.1,"LeBlanc,Nocturne,Kalista,Jax,Jayce","Rumble,Ashe,Lucian,Renata Glasc,K'Sante","Gnar,Xin Zhao,Akali,Aphelios,Rakan","Aatrox,Poppy,Neeko,Varus,Rell",3,0,1,0,11,0,50507,35702,18,5,1,0,2,0,0
LLA/2024 Season/Opening Season_Week 1_3_2,24,2024-01-17 22:52:00,Isurus,Leviatan,Isurus,35.566666666667,14.1,"LeBlanc,Poppy,Kalista,Azir,Jax","Rumble,Ashe,Akali,Renata Glasc,Nautilus","Renekton,Xin Zhao,Neeko,Draven,Senna","Gnar,Nocturne,Orianna,Lucian,Milio",5,1,2,0,9,5,72649,64161,23,16,1,0,1,0,0
LLA/2024 Season/Opening Season_Week 1_4_1,24,2024-01-17 23:57:00,Six Karma,Movistar R7,Movistar R7,25.95,14.1,"Draven,Jax,Ashe,Jayce,Akali","Rumble,LeBlanc,Lucian,Vi,Jarvan IV","K'Sante,Rell,Neeko,Kalista,Renata Glasc","Aatrox,Xin Zhao,Orianna,Caitlyn,Varus",0,4,0,1,1,10,40688,54401,7,16,0,1,0,2,0
LLA/2024 Season/Opening Season_Week 1_4_2,24,2024-01-18 00:43:00,Movistar R7,Six Karma,Movistar R7,24.816666666667,14.1,"Renata Glasc,Ashe,Xin Zhao,Alistar,Milio","Draven,Rumble,LeBlanc,Nautilus,Rell","Gnar,Nocturne,Neeko,Kalista,Rakan","K'Sante,Poppy,Orianna,Aphelios,Tahm Kench",2,1,1,0,8,1,52774,38772,20,7,1,0,1,0,0
LCK/2024 Season/Spring Season_Week 1_3_1,5,2024-01-18 08:11:00,OKSavingsBank BRION,Dplus KIA,Dplus KIA,29.2,14.1,"Ashe,Rumble,LeBlanc,Taliyah,Akali","Orianna,Corki,Milio,Poppy,Sejuani","Jax,Lee Sin,Azir,Kalista,Renata Glasc","Gragas,Vi,Neeko,Xayah,Rakan",0,4,0,1,4,10,48604,58621,3,15,1,0,0,2,0
LCK/2024 Season/Spring Season_Week 1_3_2,5,2024-01-18 09:08:00,OKSavingsBank BRION,Dplus KIA,Dplus KIA,39.15,14.1,"Ashe,Rumble,LeBlanc,Akali,Neeko","Orianna,Corki,Milio,Renata Glasc,Lulu","Jax,Sejuani,Azir,Ezreal,Bard","Poppy,Vi,Sylas,Xayah,Rakan",3,3,0,2,4,10,65379,75047,8,13,0,1,0,3,0
LCK/2024 Season/Spring Season_Week 1_4_1,5,2024-01-18 10:57:00,KT Rolster,FearX,KT Rolster,34.483333333333,14.1,"Akali,LeBlanc,Kalista,K'Sante,Gnar","Poppy,Ashe,Vi,Bard,Nocturne","Udyr,Lee Sin,Orianna,Ezreal,Hwei","Rumble,Xin Zhao,Azir,Varus,Renata Glasc",3,2,1,0,8,2,67625,58786,15,10,1,0,1,0,0
LCK/2024 Season/Spring Season_Week 1_4_2,5,2024-01-18 11:54:00,FearX,KT Rolster,KT Rolster,26.533333333333,14.1,"Ashe,Azir,Varus,Neeko,Lee Sin","Akali,Orianna,Lucian,Poppy,LeBlanc","Udyr,Viego,Syndra,Draven,Renata Glasc","K'Sante,Xin Zhao,Taliyah,Kalista,Hwei",1,3,0,1,0,11,42376,58462,9,27,1,0,0,3,0
LLA/2024 Season/Opening Season_Week 1_5_1,24,2024-01-18 22:06:00,Leviatan,All Knights,Leviatan,31.3,14.1,"Lucian,Poppy,Ashe,Aphelios,Xayah","Rumble,Kalista,Nocturne,Gnar,Gwen","Jax,Xin Zhao,LeBlanc,Varus,Karma","K'Sante,Vi,Kai'Sa,Senna,Tahm Kench",2,2,1,0,11,2,62135,52838,20,6,1,0,3,0,0
LLA/2024 Season/Opening Season_Week 1_5_2,24,2024-01-18 22:59:00,All Knights,Leviatan,Leviatan,25.516666666667,14.1,"Kalista,Akali,Ashe,Poppy,Karma","LeBlanc,Rumble,Lucian,Renata Glasc,Rell","K'Sante,Xin Zhao,Neeko,Aphelios,Milio","Gnar,Jax,Azir,Varus,Rakan",2,1,0,1,1,10,39677,52864,4,15,0,1,0,2,0
LLA/2024 Season/Opening Season_Week 1_6_1,24,2024-01-19 00:15:00,Estral Esports,INFINITY,Estral Esports,29.033333333333,14.1,"Nocturne,LeBlanc,Orianna,Heimerdinger,Poppy","Ashe,Lucian,Xin Zhao,Vi,Jarvan IV","Rumble,Rell,Corki,Kalista,Renata Glasc","Udyr,Viego,Neeko,Varus,Karma",2,2,1,0,8,3,55999,45960,12,3,1,0,1,0,0
LLA/2024 Season/Opening Season_Week 1_6_2,24,2024-01-19 01:05:00,Estral Esports,INFINITY,Estral Esports,30.55,14.1,"Nocturne,LeBlanc,Orianna,Neeko,Azir","Ashe,Lucian,Xin Zhao,Vi,Renata Glasc","Rumble,Poppy,Akali,Varus,Senna","Udyr,Viego,Galio,Kalista,Rell",1,3,1,0,11,2,59815,47728,12,4,1,0,2,0,0
LCK/2024 Season/Spring Season_Week 1_5_1,5,2024-01-19 08:09:00,Hanwha Life Esports,DRX,Hanwha Life Esports,32.35,14.1,"Orianna,Ashe,Udyr,Kalista,Rakan","Milio,Vi,Corki,Sejuani,Azir","K'Sante,Rell,Yone,Lucian,Nami","Rumble,Maokai,Tristana,Aphelios,Lulu",2,3,1,0,9,4,60943,53837,8,7,1,0,2,0,0
LCK/2024 Season/Spring Season_Week 1_5_2,5,2024-01-19 09:02:00,Hanwha Life Esports,DRX,Hanwha Life Esports,23.183333333333,14.1,"Orianna,Ashe,Udyr,Rumble,Jax","Milio,Vi,Corki,K'Sante,Sejuani","Aatrox,Zac,Azir,Kalista,Renata Glasc","Gwen,Maokai,Tristana,Varus,Senna",2,1,1,0,10,1,47946,36208,11,1,1,0,2,0,0
PCS/2024 Season/Spring Season_Week 1_1_1,33,2024-01-19 09:11:00,Beyond Gaming,CTBC Flying Oyster,Beyond Gaming,36.566666666667,14.1,"Poppy,Rumble,Kalista,Lee Sin,Rell","Ashe,Orianna,Vi,Akali,Nocturne","K'Sante,Sejuani,Azir,Lucian,Milio","Udyr,Bel'Veth,LeBlanc,Varus,Zyra",4,2,1,0,11,3,71858,60610,13,2,1,0,3,0,0
PCS/2024 Season/Spring Season_Week 1_1_2,33,2024-01-19 10:14:00,Beyond Gaming,CTBC Flying Oyster,CTBC Flying Oyster,36.916666666667,14.1,"Poppy,Rumble,Kalista,Taliyah,Yone","Ashe,Orianna,Aphelios,Varus,Senna","Jax,Vi,Azir,Zeri,Lulu","K'Sante,Rell,Sylas,Lucian,Milio",2,4,0,1,4,7,60324,67768,6,15,0,1,0,1,0
LCK/2024 Season/Spring Season_Week 1_6_1,5,2024-01-19 10:50:00,T1,Kwangdong Freecs,T1,25.95,14.1,"K'Sante,Aphelios,Udyr,Jax,Azir","Ashe,Renata Glasc,Vi,Rumble,Nocturne","Yone,Rell,Orianna,Lucian,Milio","Aatrox,Sejuani,Hwei,Varus,Lulu",2,1,1,0,11,0,58298,40792,21,5,1,0,3,0,0
PCS/2024 Season/Spring Season_Week 1_1_3,33,2024-01-19 11:18:00,Beyond Gaming,CTBC Flying Oyster,Beyond Gaming,32.366666666667,14.1,"Poppy,Azir,Kalista,Varus,Zyra","Ashe,Orianna,Lucian,Tristana,Annie","Rumble,Viego,Neeko,Xayah,Rakan","Udyr,Rell,LeBlanc,Ezreal,Bard",5,0,1,0,8,3,66671,52835,25,6,1,0,1,0,0
LCK/2024 Season/Spring Season_Week 1_6_2,5,2024-01-19 11:37:00,T1,Kwangdong Freecs,T1,26.783333333333,14.1,"K'Sante,Aphelios,Udyr,Neeko,Jax","Ashe,Renata Glasc,Orianna,Poppy,Rell","Ornn,Jarvan IV,Corki,Lucian,Nami","Rumble,Vi,LeBlanc,Varus,Milio",1,2,1,0,5,5,53273,50718,17,11,1,0,1,0,0
PCS/2024 Season/Spring Season_Week 1_2_1,33,2024-01-19 12:36:00,West Point Esports Philippines,Deep Cross Gaming,Deep Cross Gaming,26.85,14.1,"Udyr,Neeko,Nocturne,Azir,Taliyah","Ashe,Lee Sin,LeBlanc,Orianna,Rumble","Aatrox,Xin Zhao,Ryze,Kalista,Renata Glasc","Akali,Vi,Hwei,Lucian,Milio",2,2,0,1,1,9,41955,54001,6,16,0,1,0,1,0
PCS/2024 Season/Spring Season_Week 1_2_2,33,2024-01-19 13:28:00,Deep Cross Gaming,West Point Esports Philippines,Deep Cross Gaming,53.766666666667,14.1,"Lee Sin,LeBlanc,Nocturne,Sejuani,Xin Zhao","Ashe,Neeko,Hwei,Jax,Udyr","Mordekaiser,Vi,Azir,Lucian,Milio","Irelia,Viego,Orianna,Caitlyn,Lux",3,5,0,4,10,7,100012,100353,25,26,0,1,2,1,0
LCK/2024 Season/Spring Season_Week 1_7_1,5,2024-01-20 06:07:00,OKSavingsBank BRION,FearX,FearX,25.95,14.1,"Rumble,LeBlanc,Udyr,Sejuani,Maokai","Poppy,Milio,Varus,Jax,Lee Sin","Gwen,Xin Zhao,Azir,Zeri,Lulu","K'Sante,Brand,Yone,Xayah,Rakan",0,4,0,1,0,9,39929,54259,1,12,0,1,0,2,0
LCK/2024 Season/Spring Season_Week 1_7_2,5,2024-01-20 06:58:00,FearX,OKSavingsBank BRION,FearX,29.083333333333,14.1,"Poppy,Sejuani,Milio,K'Sante,Braum","Rumble,Yone,Rakan,Xin Zhao,Viego","Udyr,Wukong,Azir,Varus,Nautilus","Renekton,Lee Sin,Orianna,Ezreal,Bard",4,0,1,0,9,1,59081,46365,18,5,1,0,2,0,0
LCK/2024 Season/Spring Season_Week 1_8_1,5,2024-01-20 08:36:00,Nongshim RedForce,Gen.G,Gen.G,26.116666666667,14.1,"Corki,Varus,Maokai,Yone,Tristana","Kalista,Vi,Ashe,Rell,K'Sante","Udyr,Trundle,Azir,Lucian,Nami","Darius,Sejuani,Taliyah,Aphelios,Milio",2,2,0,1,3,9,40068,53980,4,16,1,0,0,1,0
LJL/2024 Season/Spring Season_Week 1_1_1,21,2024-01-20 08:39:00,Burning Core Toyama,Sengoku Gaming,Burning Core Toyama,37.133333333333,14.1,"Neeko,Rumble,Vi,Gnar,Gwen","Nocturne,Udyr,Ashe,Poppy,Sejuani","K'Sante,Lee Sin,Azir,Jhin,Rakan","Aatrox,Xin Zhao,Orianna,Varus,Rell",3,3,1,0,10,4,70378,59308,22,10,1,0,2,0,0
PCS/2024 Season/Spring Season_Week 1_3_1,33,2024-01-20 09:11:00,Frank Esports,J Team,Frank Esports,26.383333333333,14.1,"Ashe,Renata Glasc,Tristana,Neeko,Akali","Kalista,LeBlanc,Poppy,Vi,Jax","K'Sante,Rell,Orianna,Aphelios,Nautilus","Gragas,Nocturne,Azir,Lucian,Milio",4,0,1,0,8,1,50840,41802,13,2,1,0,2,0,0
LCK/2024 Season/Spring Season_Week 1_8_2,5,2024-01-20 09:23:00,Gen.G,Nongshim RedForce,Gen.G,23.133333333333,14.1,"K'Sante,Vi,Kalista,Nautilus,Nilah","Yone,Varus,Ashe,Darius,Poppy","Olaf,Rell,Taliyah,Lucian,Milio","Udyr,Maokai,Tristana,Aphelios,Lulu",2,1,1,0,7,3,48526,38211,17,6,1,0,1,0,0
